"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49","x50","x51","x52","x53","x54","x55","x56","x57","x58","x59","x60","x61","x62","x63","x64","x65","x66","x67","x68","x69","x70","x71","x72","x73","x74","x75","x76","x77","x78","x79","x80","x81","x82","x83","x84","x85","x86","x87","x88","x89","x90","x91","x92","x93","x94","x95","x96","x97","x98","x99","x100","x101","feature","no_nas","color"
505.0,505.0,504.403411865,503.744049072,503.099853516,502.364105225,501.602539062,500.927459717,500.002471924,499.370635986,498.761108398,498.047180176,497.515625,497.043243408,496.498016357,496.016723633,495.376617432,494.62713623,493.974060059,493.148956299,492.444488525,491.773956299,491.052978516,490.418029785,489.826629639,489.094909668,488.604125977,488.044281006,487.375640869,486.729187012,486.101806641,485.533721924,485.143371582,484.610229492,484.000427246,483.588287354,482.962432861,482.21975708,481.70880127,480.939086914,480.326171875,479.843902588,478.988555908,478.381896973,477.92376709,477.159210205,476.615753174,476.007141113,475.370880127,474.876922607,474.306121826,473.745300293,473.297210693,472.770233154,471.99508667,471.456970215,470.77822876,470.043731689,469.258911133,468.427612305,467.753601074,467.190124512,466.57409668,465.895324707,465.244689941,464.452850342,463.892333984,463.380645752,462.853302002,462.554260254,462.090698242,461.541229248,461.207946777,460.649871826,459.975860596,459.166778564,458.326721191,457.550994873,456.746856689,455.823181152,455.03604126,454.226867676,453.276245117,452.486297607,451.605743408,450.675506592,449.982574463,449.24230957,448.521270752,447.951843262,447.207733154,446.197143555,445.496704102,445.935394287,443.885986328,443.051361084,442.084197998,441.043914795,440.207946777,439.18460083,438.320556641,"tree2","102","#64BB0B"
738.0,738.0,737.178039551,736.319152832,735.649353027,734.736999512,733.866210938,733.160339355,732.031738281,731.182312012,730.457336426,729.629455566,728.976318359,728.310852051,727.702270508,727.048583984,726.344421387,725.412597656,724.605712891,723.674194336,722.827087402,721.989562988,721.095581055,720.310546875,719.579528809,718.792419434,718.102172852,717.423156738,716.741394043,715.924682617,715.192138672,714.518859863,713.985107422,713.314941406,712.643371582,712.041870117,711.31829834,710.720214844,709.956115723,709.019775391,708.282714844,707.480285645,706.655883789,705.875183105,705.183166504,704.29473877,703.688537598,702.916442871,702.127807617,701.460510254,700.807373047,700.194702148,699.812927246,699.099060059,698.091674805,697.347961426,696.523254395,695.827026367,694.892211914,693.930786133,692.992004395,692.408508301,691.693908691,690.875427246,690.072570801,689.187072754,688.503112793,687.899902344,687.202392578,686.749206543,686.08984375,685.342651367,684.922363281,684.15802002,683.392211914,682.679931641,681.849731445,680.992980957,680.173156738,679.359558105,678.74005127,677.967407227,677.073425293,676.351013184,675.523010254,674.654663086,674.045410156,673.602172852,672.868469238,672.289550781,671.627197266,670.870483398,670.197937012,669.20098877,668.315734863,667.637329102,666.789978027,665.953613281,665.167907715,664.253479004,663.732421875,"tree1","102","#40BF0C"
430.0,430.0,429.421142578,428.80847168,428.214599609,427.661010742,426.8984375,426.24420166,425.450469971,424.941223145,424.361297607,423.82901001,423.385345459,423.027008057,422.556335449,422.08807373,421.57611084,420.912902832,420.278594971,419.644866943,418.98815918,418.349609375,417.77835083,417.153015137,416.687408447,416.010192871,415.605560303,415.119537354,414.653076172,414.002044678,413.587310791,413.041778564,412.787017822,412.292358398,411.808776855,411.423858643,410.904998779,410.242828369,409.828369141,409.130126953,408.629516602,408.168609619,407.498321533,406.795837402,406.580352783,405.944976807,405.508117676,404.984954834,404.337768555,403.877349854,403.583618164,403.019470215,402.752227783,402.183074951,401.589782715,401.065155029,400.461395264,399.873901367,399.221740723,398.453521729,397.864654541,397.404205322,396.885681152,396.253417969,395.71875,394.995635986,394.462921143,394.067352295,393.660369873,393.330841064,392.980041504,392.456237793,392.232299805,391.688842773,391.14553833,390.631072998,389.908203125,389.283294678,388.76574707,388.118988037,387.571899414,387.101837158,386.38961792,385.889129639,385.219238281,384.608428955,384.220367432,383.847137451,383.332702637,383.144378662,382.628967285,381.903137207,381.38571167,380.762817383,403.964599609,403.332336426,402.758728027,402.080169678,401.411956787,400.866241455,400.357086182,"tree3","102","#1C511C"
339.0,339.0,338.510955811,337.937957764,337.431152344,336.860290527,336.175476074,335.657653809,334.925506592,334.428833008,333.94631958,333.3253479,332.965515137,332.671051025,332.237854004,331.831329346,331.342010498,330.745330811,330.19354248,329.547698975,328.972991943,328.367523193,327.831268311,327.292449951,326.856262207,326.237762451,325.866638184,325.418334961,324.967346191,324.389129639,323.995422363,323.530914307,323.229034424,322.886810303,322.399719238,322.08782959,321.631103516,321.020324707,320.660797119,320.076019287,319.559143066,319.173675537,318.56060791,318.074523926,317.767333984,317.14666748,316.794555664,316.262420654,315.786315918,315.346038818,314.976379395,314.48815918,314.238098145,313.811279297,313.163452148,312.806335449,312.232879639,311.722167969,311.063415527,310.385925293,309.774597168,309.333343506,308.891021729,308.309143066,307.865875244,307.177947998,306.792877197,306.380310059,305.978118896,305.730560303,305.380737305,304.950683594,304.81918335,304.313232422,303.84161377,303.306427002,302.727539062,302.138183594,301.606872559,300.984741211,300.473419189,300.01550293,299.361724854,298.954528809,298.302368164,297.760070801,297.420959473,297.055938721,296.668273926,296.402496338,295.993103027,295.335021973,294.928527832,294.221679688,293.708496094,293.221252441,292.652709961,291.970703125,291.587036133,290.950134277,290.462310791,"tree4","102","#25C50C"
55.0,55.0,54.4042778015,53.7339324951,53.1008911133,52.4486465454,51.7062835693,51.0503387451,50.2152709961,49.6503829956,49.0603065491,48.4445114136,48.0054550171,47.5864715576,47.0732650757,46.5968399048,46.0503349304,45.2545967102,44.6478767395,43.921672821,43.2195510864,42.5954933167,41.9621543884,41.3306541443,40.7756500244,40.0861549377,39.6352844238,39.1168899536,38.5430870056,37.9142875671,37.3877258301,36.8553466797,36.5300292969,36.0382118225,35.5059432983,35.1116790771,34.5618057251,33.8876037598,33.3495941162,32.734790802,32.1065444946,31.6539592743,30.954410553,30.3425960541,29.9406833649,29.2444515228,28.7772960663,28.2036094666,27.642332077,27.1147861481,26.6280460358,25.9999961853,25.7564582825,25.1607608795,24.4588470459,23.9866752625,23.3348903656,22.7345046997,22.0153999329,21.2609901428,20.5345172882,20.0534133911,19.5375862122,18.9179039001,18.285358429,17.6230926514,17.0778923035,16.677734375,16.1607704163,15.8401832581,15.451171875,14.9631443024,14.7424507141,14.1151504517,13.5556821823,12.9018764496,12.2056245804,11.6065979004,10.9706087112,10.2447710037,9.7152633667,9.13706207275,8.38549041748,7.89001369476,7.18643140793,6.55693435669,6.1583647728,5.742228508,5.18371582031,4.93096351624,4.41213560104,3.64291477203,3.14435148239,2.36955022812,1.76883029938,1.18059062958,0.58034658432,-0.0903234481812,-0.624646186829,-1.19806861877,-1.84839916229,"lamppost2","102","#581845"
979.0,979.0,978.059997559,977.004272461,976.084411621,975.076049805,973.951660156,972.961669922,971.834960938,970.882446289,969.965637207,968.955749512,968.101623535,967.335510254,966.512207031,965.71697998,964.81060791,963.204772949,962.167358398,961.03692627,959.977111816,958.886962891,957.832092285,956.811584473,955.776977539,954.647827148,953.804992676,952.828308105,951.797241211,950.746948242,949.84765625,948.921386719,948.201049805,947.272460938,946.266357422,945.521789551,944.52911377,943.426452637,942.532470703,941.277038574,940.373779297,939.403381348,938.118347168,937.118164062,936.420715332,935.338317871,934.435302734,933.476196289,932.418334961,931.438049316,930.652160645,929.64654541,928.894836426,927.975219727,926.902770996,925.876159668,924.758850098,923.72052002,922.592041016,921.453369141,920.246948242,919.364868164,918.335998535,917.283752441,916.295166016,915.12713623,914.141723633,913.228759766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bush1","69","#97D938"
869.0,869.0,868.045837402,866.965759277,866.0234375,864.990234375,863.865112305,862.841003418,861.57635498,860.704284668,859.69934082,858.693237305,857.762145996,856.94744873,856.025878906,855.071777344,870.509155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bush1","18","#97D938"
937.0,937.0,935.998901367,934.932373047,933.974975586,932.920043945,931.754577637,930.704284668,929.501281738,928.521118164,927.498535156,926.402282715,925.572875977,924.78918457,923.874450684,922.982299805,972.818786621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bush1","18","#97D938"
450.0,450.0,449.544281006,448.890014648,448.301422119,447.928619385,447.110290527,446.616455078,445.893218994,445.33215332,444.867279053,444.359741211,443.961151123,443.633605957,443.156433105,442.777984619,442.288269043,441.672637939,441.05569458,440.390655518,439.832946777,439.255981445,438.734649658,438.103027344,437.652618408,437.047943115,436.646697998,436.179473877,435.762695312,435.137298584,434.782714844,434.250488281,434.073760986,433.726928711,433.178619385,432.851013184,432.407989502,431.786437988,431.331115723,430.811798096,430.263031006,429.914215088,429.270019531,428.772949219,428.370788574,427.849243164,427.411682129,427.006958008,426.463378906,426.038818359,425.649017334,425.029998779,424.888427734,424.32510376,423.750640869,423.265655518,422.755767822,422.141296387,421.557281494,420.937957764,420.25491333,419.858795166,419.405731201,418.887329102,418.309631348,417.761413574,417.205413818,416.912811279,416.476043701,416.135437012,415.849365234,415.316925049,415.157836914,414.751220703,414.125,413.613922119,413.00390625,412.398895264,411.909362793,411.249389648,410.792266846,410.270233154,409.7003479,409.127319336,408.590301514,407.967010498,407.647491455,407.242095947,406.818481445,406.555053711,406.11050415,405.377716064,404.987976074,404.282104492,403.729034424,403.147766113,402.65637207,401.983673096,401.543060303,400.876922607,400.338165283,"tree3","102","#1C511C"
205.0,205.0,204.611923218,204.033309937,203.620895386,203.096557617,202.475616455,201.991500854,201.30406189,200.933425903,200.512313843,200.027832031,199.738723755,199.432510376,199.090194702,198.765151978,198.317138672,197.774124146,197.265808105,196.724884033,196.18598938,195.729568481,195.168258667,194.774795532,194.319839478,193.85395813,193.500717163,193.121612549,192.751846313,192.21661377,191.909973145,191.500549316,191.288253784,190.97114563,190.587814331,190.328826904,189.925003052,189.377212524,189.056182861,188.561706543,188.112945557,187.819732666,187.252044678,186.88319397,186.645736694,186.11239624,185.801193237,185.317520142,184.871902466,184.521179199,184.138885498,183.742050171,183.609176636,183.187820435,182.723571777,182.315887451,181.884750366,181.367843628,180.847702026,180.195755005,179.672622681,179.37020874,178.996032715,178.534851074,178.042572021,177.485900879,177.115127563,176.83934021,176.463439941,176.254058838,176.012756348,175.685058594,175.576675415,175.147674561,174.752670288,174.252624512,173.767166138,173.230957031,172.785324097,172.222564697,171.858184814,171.435302734,170.890869141,170.462768555,169.94694519,169.38999939,169.146728516,168.908355713,168.550842285,168.411880493,168.048568726,167.472869873,167.120269775,166.545440674,166.013198853,165.655380249,165.133285522,164.545455933,164.132629395,163.614013672,163.082443237,"tree5","102","#DAF7A6"
961.0,961.0,960.096069336,959.079040527,958.199645996,957.248474121,956.15045166,955.197875977,954.093444824,953.20489502,952.319946289,951.399475098,950.667358398,949.906494141,949.047546387,948.252258301,947.394958496,946.403991699,945.45892334,944.40032959,943.419677734,942.460693359,941.463500977,940.596008301,939.735473633,938.769836426,937.977722168,937.100097656,936.260681152,935.28918457,934.477172852,933.633544922,932.95892334,932.151489258,931.331604004,930.6953125,929.786865234,928.824584961,927.934448242,927.002990723,926.131591797,925.279846191,924.234802246,923.35723877,922.69934082,921.71661377,920.905578613,920.036743164,919.153808594,918.378967285,917.505859375,916.59564209,915.980773926,915.129089355,914.141357422,913.355529785,912.427490234,911.481262207,910.454528809,909.292419434,908.229003906,907.503845215,906.577087402,905.717468262,904.782470703,903.80090332,902.948364258,902.151611328,901.320861816,872.105834961,871.31237793,870.491638184,869.945556641,869.063049316,868.115539551,867.04473877,866.061096191,865.072631836,864.079833984,863.038269043,862.083679199,861.147827148,860.049926758,859.084472656,858.086181641,857.002624512,856.179077148,855.464477539,854.641723633,853.970092773,853.044677734,851.991149902,851.145996094,850.007446289,848.982116699,848.061401367,847.104064941,845.937805176,844.946533203,843.932312012,842.982543945,"bush1","102","#97D938"
542.0,542.0,541.191833496,540.267883301,539.461914062,538.64050293,537.658081055,536.825073242,535.813537598,534.982971191,534.161865234,533.32611084,532.685852051,532.015991211,531.228637695,530.544799805,529.773376465,528.870178223,528.000549316,527.04284668,526.13067627,525.236877441,524.379516602,523.583251953,522.820678711,521.945739746,521.220153809,520.503662109,519.765136719,518.90612793,518.178833008,517.425964355,516.873901367,516.162841797,515.406494141,514.810791016,514.02911377,513.112243652,512.480224609,511.590606689,510.739379883,509.98815918,509.009887695,508.184265137,507.584655762,506.670288086,505.883605957,505.024841309,504.163848877,503.394226074,502.590179443,501.736236572,501.071716309,500.23147583,499.25012207,498.517303467,497.635223389,496.754486084,495.755401611,494.698181152,493.757537842,492.975585938,492.052093506,491.145019531,490.235656738,489.20135498,488.327880859,487.615081787,486.729705811,486.112030029,485.363037109,484.558074951,483.975738525,483.126159668,482.239471436,481.304962158,480.337341309,479.372436523,478.470153809,477.532196045,476.697296143,475.876922607,474.875946045,474.057739258,473.107696533,472.126525879,471.46975708,470.777557373,469.969329834,469.380249023,468.594940186,467.535766602,466.706787109,465.62902832,464.67880249,463.824432373,462.946105957,461.984130859,461.138702393,460.205444336,459.435516357,"lamppost1","102","#3A526C"
298.0,298.0,297.75201416,297.222900391,296.958648682,296.610534668,296.081817627,295.805847168,295.278564453,295.042602539,294.859832764,294.541656494,294.373535156,294.249237061,294.04586792,293.886657715,293.717590332,293.248962402,292.967468262,292.588775635,292.137939453,291.816955566,291.367889404,291.025756836,290.802246094,290.442687988,290.238739014,290.078399658,289.8878479,289.61505127,289.426818848,289.218383789,289.147216797,289.038757324,288.828674316,288.735565186,288.517547607,288.160430908,288.006225586,287.726928711,287.391082764,287.226928711,286.869537354,286.638244629,286.570648193,286.150085449,285.99508667,285.825042725,285.590423584,285.389862061,285.170959473,284.887756348,284.83215332,284.614471436,284.119354248,283.944946289,283.666748047,283.301574707,282.946258545,282.578460693,282.198730469,282.108764648,281.910949707,281.681793213,281.485168457,281.071716309,280.897644043,280.753814697,280.498596191,280.340698242,280.162872314,279.889312744,279.872894287,279.627349854,279.319122314,278.981323242,278.697784424,278.283569336,278.000488281,277.724060059,277.453460693,277.167053223,276.777038574,276.513397217,276.116821289,275.748382568,275.604980469,275.398590088,275.110015869,275.097412109,274.884033203,274.428955078,274.147216797,273.735839844,273.295684814,273.023834229,272.71862793,272.274139404,271.973754883,271.661895752,271.283813477,"tower","102","#B7B282"
334.0,334.0,333.617340088,332.95022583,332.425811768,331.87210083,331.130432129,330.680877686,329.916992188,329.47277832,328.93661499,328.371002197,327.988372803,327.661560059,327.283752441,326.886291504,326.421691895,325.871551514,325.218017578,324.676635742,324.037689209,323.486572266,322.926269531,322.260681152,321.910247803,321.308807373,320.9402771,320.53036499,320.042175293,319.535339355,319.094665527,318.702423096,318.384857178,318.031585693,317.567657471,317.236541748,316.811981201,316.229858398,315.858276367,315.239837646,314.785125732,314.371582031,313.791534424,313.27142334,312.957794189,312.339080811,311.96081543,311.493743896,310.973175049,310.579925537,310.116851807,309.688995361,309.354827881,308.99609375,308.414337158,308.027191162,307.512634277,306.956359863,306.294281006,305.639984131,305.032684326,304.646118164,304.209472656,303.675811768,303.191192627,302.556793213,302.152435303,301.841064453,301.278656006,301.006591797,300.649383545,300.126525879,300.027709961,299.396514893,298.992095947,298.546447754,297.968536377,297.430603027,296.845001221,296.287536621,295.822570801,295.241516113,294.687927246,294.260223389,293.605926514,293.093536377,292.746948242,292.345581055,291.96697998,291.783569336,291.295379639,290.602111816,290.203765869,289.53729248,288.947113037,288.497558594,287.935150146,287.264648438,286.778045654,286.247436523,285.793395996,"tree4","102","#25C50C"
319.0,319.0,318.461608887,317.867095947,317.358428955,316.77520752,316.056274414,315.535308838,314.834197998,314.33505249,313.819061279,313.170654297,312.810241699,312.449310303,312.101837158,311.644805908,311.119842529,310.578186035,309.983428955,309.340545654,308.760192871,308.180419922,307.653900146,307.176330566,306.751281738,306.148773193,305.767364502,305.31048584,304.892089844,304.368164062,303.96862793,303.537322998,303.247650146,302.914031982,302.459838867,302.180053711,301.737548828,301.16607666,300.835571289,300.220672607,299.745758057,299.331573486,298.749206543,298.259277344,297.96875,297.286773682,296.880432129,296.414306641,295.937469482,295.547058105,295.106750488,294.652679443,294.421661377,294.013702393,293.327911377,292.979003906,292.393768311,291.897918701,291.18838501,290.501251221,289.896484375,289.521240234,288.997314453,288.406463623,287.933624268,287.202850342,286.828308105,286.397766113,285.959991455,285.744171143,285.329772949,284.920227051,284.770141602,284.198791504,283.724578857,283.215454102,282.689361572,282.077758789,309.617218018,308.991394043,308.447113037,307.979675293,307.276184082,306.796325684,306.119720459,305.513366699,305.163574219,304.784667969,304.334625244,304.097869873,303.712341309,302.942504883,302.501251221,301.805023193,301.191162109,300.748260498,300.062957764,299.355377197,298.940979004,298.218597412,297.813873291,"tree4","102","#25C50C"
272.0,272.0,271.73626709,271.232635498,270.936187744,270.560302734,270.060943604,269.738922119,269.221801758,268.993377686,268.811309814,268.424804688,268.280639648,268.179626465,267.974273682,267.811218262,267.611907959,267.17175293,266.915740967,266.511047363,266.056640625,265.717193604,265.225646973,264.923553467,264.65927124,264.280731201,264.105255127,263.936950684,263.711364746,263.436828613,263.27154541,263.070526123,262.974609375,262.878417969,262.644042969,262.530456543,262.256835938,261.962463379,261.794250488,261.455657959,261.141662598,261.004638672,260.575317383,260.332000732,260.25177002,259.900939941,259.733551025,259.569702148,259.276977539,259.103179932,258.903839111,258.608398438,258.511077881,258.277587891,257.815795898,257.632110596,257.280639648,256.991088867,256.61605835,256.17578125,255.868423462,255.786621094,255.5730896,255.244308472,255.101928711,254.733901978,254.517959595,254.298675537,254.042907715,253.906311035,253.753768921,253.421463013,253.424240112,253.141067505,252.906051636,252.522277832,252.183425903,251.820800781,251.484130859,251.190475464,250.917907715,250.673675537,250.205734253,249.977340698,249.627227783,249.149658203,249.02305603,248.843353271,248.574157715,248.55329895,248.264953613,247.862625122,247.607727051,247.135253906,246.721069336,246.443191528,246.075286865,245.693344116,245.29977417,245.00881958,244.681671143,"tower","102","#B7B282"
767.0,767.0,766.113525391,765.07043457,764.082702637,763.06842041,762.031921387,761.033508301,759.871704102,758.968017578,758.008117676,757.057250977,756.195800781,755.490234375,754.667419434,753.818603516,752.892028809,751.788452148,750.814086914,749.750061035,748.759399414,747.73248291,746.776062012,745.807128906,744.905090332,743.88293457,743.035461426,742.147949219,741.23449707,740.240356445,739.368103027,738.545898438,737.856079102,737.033752441,736.172241211,735.411437988,734.530151367,733.515869141,732.686828613,731.646057129,730.710083008,729.835083008,728.788330078,727.85534668,727.028625488,726.002929688,725.102172852,724.200439453,723.224914551,722.331420898,721.61126709,720.66998291,719.994018555,719.079772949,718.041870117,717.211975098,716.259643555,715.254516602,714.138549805,713.026916504,711.977905273,711.114562988,710.190063477,709.243103027,708.288757324,707.203918457,706.341369629,705.637390137,704.771057129,704.010131836,703.234985352,702.385437012,701.831726074,700.909973145,699.957458496,698.998046875,697.977050781,696.964660645,695.948486328,694.937133789,694.022216797,693.111999512,692.061950684,691.141906738,690.095581055,689.078979492,688.28314209,687.584899902,686.70489502,686.035522461,685.153381348,684.102416992,683.272583008,682.17199707,681.192443848,680.244384766,679.199279785,678.157348633,677.22467041,676.197631836,675.248840332,"bush2","102","#4E7F59"
744.0,744.0,743.099731445,742.11138916,741.190307617,740.107666016,739.108032227,738.139221191,736.971862793,736.055725098,735.17364502,734.228820801,733.469787598,732.744995117,731.942138672,731.073974609,730.183776855,729.090576172,728.14831543,727.063598633,726.066162109,725.087463379,724.089172363,723.122680664,722.218688965,721.225463867,720.457946777,719.635620117,718.731872559,717.765991211,716.906799316,716.0,715.255493164,714.497253418,713.636657715,712.957397461,711.960754395,710.99597168,710.1484375,709.139709473,708.210327148,707.422851562,706.387634277,705.428222656,704.761169434,703.742492676,702.876464844,701.927429199,700.987426758,700.047668457,699.268005371,698.375915527,697.744812012,696.886047363,695.85144043,695.007507324,694.054199219,693.073852539,692.00982666,690.913513184,689.89251709,689.058898926,688.111450195,687.161987305,686.249816895,685.164367676,684.30859375,683.60925293,682.793457031,682.124938965,681.427062988,680.613037109,680.011047363,679.097167969,678.178100586,677.268615723,676.25592041,675.263000488,674.279663086,673.241516113,672.415039062,671.495483398,670.432556152,669.603881836,668.58605957,667.526306152,666.806091309,666.033630371,665.154907227,664.56652832,663.707092285,662.663513184,661.843566895,660.748168945,659.75390625,658.858154297,657.859680176,656.815856934,655.887145996,654.86151123,653.92199707,"bush2","102","#4E7F59"
706.0,706.0,705.085021973,704.153198242,703.32043457,702.373718262,701.41217041,700.60736084,699.461730957,698.58203125,697.809936523,696.957946777,696.205444336,695.606079102,694.967285156,694.250915527,693.460327148,692.461975098,691.538085938,690.616333008,689.729492188,688.847900391,687.924865723,687.062072754,686.207702637,685.331665039,684.59979248,683.872924805,683.032287598,682.180603027,681.396789551,680.67010498,680.043518066,679.297119141,678.53692627,677.95111084,677.109924316,676.138671875,675.393676758,674.472290039,673.684753418,672.915710449,671.962646484,671.14453125,670.525756836,669.624145508,668.865356445,668.000244141,667.140930176,666.40032959,665.694030762,664.874816895,664.247436523,663.543579102,662.635253906,661.863464355,660.96081543,660.070922852,659.135742188,658.119445801,657.141418457,656.450622559,655.664489746,654.823852539,653.96685791,652.979858398,652.201171875,651.521728516,650.802856445,650.18963623,649.539794922,648.760498047,648.154174805,647.328063965,646.459533691,645.782348633,644.841796875,643.930908203,643.024353027,642.099853516,641.27746582,640.483642578,639.576538086,638.806762695,637.89630127,636.928649902,636.228637695,635.643859863,634.883666992,634.33605957,633.554931641,632.625732422,631.90838623,630.93170166,629.96875,629.17364502,628.270935059,627.249206543,626.374511719,625.473083496,624.631225586,"tree1","102","#40BF0C"
789.0,789.0,788.585388184,787.980041504,787.58605957,787.022277832,786.389343262,785.871032715,785.227355957,784.816711426,784.461547852,783.926269531,783.664306641,783.380310059,783.028320312,782.712402344,782.330993652,781.765869141,781.320495605,780.764953613,780.206604004,779.647155762,779.056335449,778.574584961,778.167541504,777.663574219,777.284179688,776.96697998,776.565185547,776.165405273,775.809936523,775.443481445,775.162536621,774.923950195,774.52734375,774.235595703,773.795043945,773.317321777,773.024658203,772.499023438,772.050048828,771.768432617,771.113891602,770.750610352,770.497314453,769.921447754,769.634094238,769.229187012,768.840759277,768.517456055,768.072631836,767.658996582,767.384765625,767.061706543,766.388244629,766.047302246,765.567016602,765.059692383,764.50958252,763.907775879,763.39465332,763.127624512,762.737670898,762.223999023,761.915405273,761.303100586,760.965270996,760.593200684,760.174804688,760.022216797,759.691650391,759.199157715,759.050170898,758.6328125,758.139770508,757.626159668,757.104125977,756.556396484,756.057250977,755.602783203,755.142211914,754.72076416,754.055236816,753.690246582,753.145751953,752.527648926,752.19744873,751.878845215,751.476501465,751.245727539,750.819946289,750.247802734,749.851257324,749.186340332,748.60144043,748.16418457,747.662597656,747.061767578,746.508666992,746.0234375,745.521606445,"window2","102","#580F6E"
677.0,677.0,676.299316406,675.384521484,674.582336426,673.585754395,673.100036621,672.322265625,671.631347656,670.894958496,670.387145996,669.656799316,669.051574707,668.546447754,668.08013916,667.428527832,666.816101074,665.995300293,665.177368164,664.366760254,663.687438965,662.893127441,662.141235352,661.494750977,660.848510742,660.121032715,659.49621582,658.945251465,658.236816406,657.594726562,656.998046875,656.407348633,655.940856934,655.518371582,654.890197754,654.503356934,653.768371582,652.991577148,652.341674805,651.770446777,651.016967773,650.369934082,649.457763672,648.833007812,648.353271484,647.613952637,646.994567871,646.296813965,645.76751709,645.208740234,644.571411133,643.937561035,643.445129395,642.796081543,641.928466797,641.365844727,640.444763184,639.983947754,639.199157715,638.275756836,637.577453613,637.080871582,636.247558594,635.719909668,635.100891113,634.251708984,633.602783203,633.147460938,632.558654785,632.161804199,631.686401367,630.95135498,630.502441406,629.866699219,629.091247559,628.378967285,627.692199707,626.898864746,626.207702637,625.574890137,624.878173828,624.202026367,623.389526367,622.772949219,621.990539551,621.130493164,620.53894043,620.032470703,619.585327148,619.06640625,618.462890625,617.672546387,617.033081055,616.326782227,615.396179199,614.731994629,614.055541992,613.220031738,612.443786621,611.739868164,610.999023438,"tree1","102","#40BF0C"
298.0,298.0,297.286529541,296.238861084,295.539611816,294.718688965,293.768066406,292.838287354,291.752288818,291.048736572,290.187133789,289.141571045,288.455688477,287.860534668,287.032470703,286.166442871,285.376708984,284.154632568,283.425201416,282.289001465,281.414306641,280.423034668,279.315887451,278.330413818,277.431488037,276.130187988,275.193786621,274.216064453,273.367980957,272.592773438,271.884429932,271.208129883,270.75692749,270.072113037,269.342041016,268.867218018,268.234375,267.562347412,266.939971924,266.093505859,265.392974854,264.885559082,264.021148682,263.320495605,262.840332031,262.111297607,261.53894043,260.729248047,260.083374023,259.415405273,258.727783203,258.053588867,257.429107666,256.588745117,255.648544312,254.760498047,253.887985229,252.921066284,251.894561768,250.948013306,250.032073975,249.054122925,247.890991211,247.153808594,246.005630493,244.696166992,244.0521698,243.115859985,241.950027466,241.604354858,240.545013428,239.828994751,239.060897827,237.567169189,236.079727173,235.2943573,234.349807739,233.594390869,232.432800293,231.414352417,230.732528687,229.847137451,228.836791992,228.189865112,227.346374512,226.472824097,225.924880981,225.39364624,224.617233276,224.166091919,223.428253174,222.582489014,221.772491455,220.731399536,220.092987061,219.195953369,218.535552979,218.023712158,218.015197754,217.348800659,217.151168823,"tower","102","#B7B282"
896.0,896.0,895.025146484,893.964416504,892.994262695,891.899169922,890.77130127,889.759033203,888.479858398,887.597595215,886.567260742,885.545043945,884.662536621,883.828125,882.900878906,881.974914551,881.072265625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bush1","18","#97D938"
