"y1","y2","y3","y4","y5","y6","y7","y8","y9","y10","y11","y12","y13","y14","y15","y16","y17","y18","y19","y20","y21","y22","y23","y24","y25","y26","y27","y28","y29","y30","y31","y32","y33","y34","y35","y36","y37","y38","y39","y40","y41","y42","y43","y44","y45","y46","y47","y48","y49","y50","y51","y52","y53","y54","y55","y56","y57","y58","y59","y60","y61","y62","y63","y64","y65","y66","y67","y68","y69","y70","y71","y72","y73","y74","y75","y76","y77","y78","y79","y80","y81","y82","y83","y84","y85","y86","y87","y88","y89","y90","y91","y92","y93","y94","y95","y96","y97","y98","y99","y100","y101","feature","no_nas","color"
620.0,620.0,620.148254395,620.370544434,620.713806152,621.011413574,621.246154785,621.532104492,621.648803711,621.839599609,621.932617188,622.062133789,622.350158691,622.264953613,622.267028809,622.429321289,622.767700195,622.897705078,623.096069336,623.261474609,623.565124512,623.639038086,623.715148926,623.981811523,624.141662598,624.312255859,624.749511719,624.876220703,625.072937012,625.259521484,625.443603516,625.690795898,625.906921387,625.99407959,626.194396973,626.25982666,626.572753906,626.875488281,626.989135742,627.062011719,627.293334961,627.260437012,627.458557129,627.635375977,627.642883301,627.851806641,628.079040527,628.210083008,628.379455566,628.748413086,628.885498047,628.92791748,629.098388672,629.2265625,629.620727539,629.829406738,630.049499512,630.255615234,630.340270996,630.388671875,630.612792969,630.622192383,630.577270508,630.652587891,630.654052734,630.779602051,630.842529297,630.98223877,630.928527832,631.074768066,631.283081055,631.58001709,631.71697998,632.011657715,632.22833252,632.316345215,632.543579102,632.568664551,632.373413086,632.300292969,632.516479492,632.54473877,632.695373535,632.96105957,632.803344727,632.77545166,632.736328125,632.804626465,632.760375977,632.625671387,632.578491211,632.910400391,632.947631836,633.06854248,633.221496582,633.087524414,633.268554688,633.391601562,633.337402344,633.494506836,633.815429688,"tree1","102","#40BF0C"
372.0,372.0,372.089752197,372.39755249,372.705047607,373.006286621,373.246887207,373.492340088,373.5206604,373.720703125,373.739044189,373.977783203,374.191253662,374.131835938,374.16973877,374.333648682,374.551696777,374.697509766,374.86428833,374.990661621,375.261444092,375.403259277,375.56640625,375.852783203,376.044342041,376.185241699,376.562438965,376.658752441,376.860595703,376.969604492,377.046936035,377.178466797,377.433227539,377.414611816,377.668334961,377.791137695,377.961456299,378.106323242,378.227508545,378.284881592,378.517028809,378.444702148,378.672698975,378.77935791,378.770050049,378.966796875,379.101318359,379.165222168,379.281219482,379.594390869,379.731384277,379.712615967,379.916687012,379.972290039,380.419677734,380.689849854,380.956604004,381.115264893,381.119689941,381.137908936,381.263061523,381.142486572,381.065612793,381.137664795,381.031219482,381.08404541,381.162719727,381.336212158,381.356109619,381.668670654,381.920837402,382.164642334,382.355133057,382.705688477,382.905883789,383.006866455,383.167541504,383.197967529,383.021514893,382.89642334,383.024932861,383.066040039,383.233703613,383.509765625,383.292999268,383.329589844,383.34375,383.431732178,383.381225586,383.331481934,383.333312988,383.664642334,383.748779297,383.9090271,384.140014648,383.998687744,384.155090332,384.208099365,384.243896484,384.284637451,384.628845215,"tower","102","#B7B282"
667.0,667.0,667.116943359,667.323852539,667.59979248,667.953552246,668.147888184,668.43347168,668.440124512,668.717285156,668.746459961,668.974975586,669.170837402,669.090332031,669.164855957,669.274719238,669.532104492,669.691589355,669.87298584,670.012634277,670.223999023,670.317810059,670.430908203,670.785705566,670.936889648,671.059204102,671.384521484,671.501159668,671.738586426,671.943908691,672.044189453,672.223632812,672.397460938,672.424926758,672.69732666,672.747558594,672.928344727,673.119873047,673.194580078,673.176147461,673.472900391,673.445983887,673.654296875,673.834411621,673.827636719,674.031188965,674.182556152,674.273071289,674.346557617,674.73425293,674.849731445,674.872619629,675.004760742,675.089294434,675.529174805,675.795471191,676.043457031,676.195007324,676.221069336,676.280273438,676.41796875,676.342285156,676.281616211,676.382995605,676.301879883,676.413330078,676.492126465,676.650756836,676.659301758,676.85534668,677.053588867,677.340576172,677.494506836,677.839111328,678.059265137,678.088195801,678.262939453,678.297241211,678.06652832,677.880554199,677.963195801,677.983581543,678.085998535,678.352111816,678.109802246,678.065429688,677.996032715,678.039123535,677.944091797,677.788574219,677.813049316,677.991638184,678.027404785,643.602661133,669.860046387,669.631896973,669.675720215,669.668457031,669.625976562,669.656188965,669.82421875,"tree2","102","#64BB0B"
612.0,612.0,612.13494873,612.360900879,612.672912598,612.99029541,613.20916748,613.482055664,613.573059082,613.798339844,613.905334473,614.030029297,614.307922363,614.235961914,614.265319824,614.441162109,614.769470215,614.913513184,615.108215332,615.278747559,615.555419922,615.656677246,615.701721191,615.963439941,616.138671875,616.3125,616.728271484,616.861022949,617.056091309,617.248901367,617.416564941,617.666259766,617.879882812,617.955932617,618.157897949,618.227661133,618.521118164,618.835754395,618.942993164,618.987609863,619.213684082,619.190612793,619.383300781,619.570983887,619.56829834,619.806152344,620.029174805,620.130737305,620.294799805,620.666687012,620.809631348,620.864624023,621.005249023,621.176818848,621.506652832,621.767700195,622.030822754,622.200744629,622.241333008,622.29510498,622.491699219,622.527709961,622.400085449,622.576782227,622.583679199,622.708496094,622.787231445,622.942443848,622.893615723,623.035949707,623.230957031,623.528625488,623.709655762,624.019470215,624.246459961,624.324462891,624.592590332,624.62322998,624.440551758,624.367797852,624.632202148,624.688476562,624.792724609,625.087280273,624.938659668,624.926574707,624.849060059,624.97064209,624.945007324,624.807983398,624.755065918,625.137634277,625.170837402,625.304626465,625.496337891,625.336547852,625.518554688,625.744384766,625.734069824,625.894470215,626.159179688,"tree1","102","#40BF0C"
617.0,617.0,617.135131836,617.359375,617.763916016,618.027099609,618.212341309,618.400512695,618.433959961,618.654541016,618.685852051,618.88482666,619.122436523,619.026672363,619.139892578,619.312194824,619.494995117,619.742675781,619.909362793,620.06628418,620.305358887,620.343078613,620.416992188,620.782104492,620.93927002,621.049438477,621.393676758,621.494812012,621.68737793,621.866943359,621.952575684,622.145751953,622.342407227,622.408569336,622.624694824,622.689819336,622.840576172,623.057312012,623.176330566,623.246704102,623.453857422,623.408569336,623.553039551,623.692199707,623.726074219,623.887084961,624.092285156,624.177368164,624.325073242,624.604370117,624.772827148,624.773986816,624.948669434,625.040588379,625.451049805,625.737182617,625.967346191,626.117919922,626.146057129,626.160705566,626.330871582,626.26159668,626.144714355,626.226196289,626.159790039,626.221069336,626.316955566,626.461425781,626.448791504,626.721374512,626.93939209,627.235473633,627.377075195,627.725463867,627.956726074,627.981079102,628.162109375,628.196899414,627.978820801,627.86505127,628.040039062,628.042175293,628.204833984,628.526000977,628.328857422,628.33215332,628.284057617,628.365783691,628.329223633,628.194763184,628.186645508,628.52331543,628.596130371,628.802062988,627.322998047,627.299316406,627.427368164,627.535949707,627.403259277,627.55255127,627.920715332,"tree3","102","#1C511C"
669.0,669.0,669.142700195,669.462402344,669.787719727,670.044677734,670.247009277,670.464233398,670.420349121,670.694091797,670.644104004,670.882751465,671.089172363,671.000610352,671.106323242,671.213745117,671.398010254,671.590576172,671.773193359,671.911193848,672.118774414,672.18347168,672.237976074,672.59979248,672.769348145,672.90838623,673.217712402,673.318359375,673.503356934,673.695251465,673.750915527,673.962463379,674.098754883,674.108459473,674.311401367,674.378662109,674.606445312,674.817871094,674.907043457,674.956970215,675.15032959,675.102416992,675.229248047,675.391601562,675.450073242,675.619567871,675.792297363,675.821472168,675.997314453,676.286254883,676.36706543,676.415771484,676.564025879,676.716186523,677.105834961,677.389831543,677.667358398,677.835693359,677.844116211,677.852661133,677.982727051,677.981750488,677.830810547,677.852966309,677.82421875,677.880859375,678.00177002,678.074645996,678.04284668,678.386413574,678.659606934,678.938171387,679.099853516,679.428283691,679.735107422,679.728393555,679.919311523,679.916381836,679.729431152,679.590026855,679.822509766,679.812011719,679.949645996,680.248046875,680.092163086,680.04876709,680.046630859,680.102539062,680.09967041,680.038208008,679.927429199,680.334594727,680.362609863,680.586303711,680.771057129,680.674682617,680.836975098,680.954589844,680.825744629,681.019775391,681.200012207,"tree4","102","#25C50C"
637.0,637.0,637.101745605,637.442260742,637.796142578,638.088684082,638.331665039,638.534057617,638.547058105,638.756896973,638.690063477,638.909179688,639.118835449,639.036071777,639.105529785,639.219604492,639.343505859,639.514953613,639.70098877,639.81829834,640.095947266,640.204956055,640.32208252,640.70324707,640.870422363,641.020385742,641.323120117,641.382141113,641.522583008,641.676147461,641.716064453,641.885437012,641.994812012,641.98815918,642.182250977,642.261108398,642.382446289,642.576660156,642.664550781,642.643005371,642.827514648,642.74810791,642.865905762,642.997192383,642.97277832,643.081054688,643.201171875,643.182861328,643.279785156,643.622802734,643.671691895,643.704650879,643.852905273,643.952575684,644.344177246,644.668334961,644.874206543,645.001037598,645.018127441,644.974121094,645.081848145,644.940551758,644.626525879,644.510009766,644.347473145,644.26739502,644.356750488,644.323486328,644.269042969,644.82220459,644.993041992,645.306335449,645.415588379,645.714172363,645.938842773,645.956542969,646.100036621,646.104125977,645.87097168,645.734863281,645.872558594,645.892211914,645.988342285,646.216918945,645.934936523,645.851623535,645.811096191,645.898803711,645.881896973,645.809753418,645.746826172,646.086364746,646.124084473,646.252990723,646.422241211,646.182800293,646.168945312,646.058532715,645.842285156,645.342407227,645.351196289,"lamppost2","102","#581845"
629.0,629.0,629.134094238,629.305480957,629.661560059,629.926940918,630.078125,630.327758789,630.373657227,630.666625977,630.78326416,630.950683594,631.211181641,631.163269043,631.186828613,631.375793457,631.764404297,665.607971191,665.824462891,665.989318848,666.19708252,666.294128418,666.32800293,666.641784668,666.797424316,666.891052246,667.258728027,667.355224609,667.62298584,667.89654541,668.067077637,668.290161133,668.615112305,668.745117188,668.947143555,669.013671875,669.270996094,669.609985352,669.793457031,669.804016113,670.034179688,670.054321289,670.051269531,670.299255371,670.386352539,670.722045898,670.99432373,671.149719238,671.371154785,671.713623047,671.937072754,671.917297363,671.939331055,672.067565918,672.451599121,672.697021484,672.97833252,673.105529785,673.204711914,673.364074707,673.670898438,673.645874023,673.613708496,673.731384277,673.817443848,673.937866211,674.042053223,674.175231934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bush1","69","#97D938"
655.0,655.0,655.091308594,655.311584473,655.657836914,655.936462402,656.105102539,656.41394043,656.518615723,656.739624023,656.799316406,656.925231934,657.148376465,657.129394531,657.182922363,657.385314941,664.575805664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bush1","18","#97D938"
659.0,659.0,659.140197754,659.32043457,659.660827637,659.952270508,660.135742188,660.392944336,660.503417969,660.760925293,660.829162598,661.005554199,661.229919434,661.197937012,661.256408691,661.452636719,662.034790039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bush1","18","#97D938"
421.0,421.0,421.105377197,421.409362793,421.724761963,422.004547119,422.208465576,422.402191162,422.40335083,422.674316406,422.735748291,422.914978027,423.107421875,423.066040039,423.146362305,423.311462402,423.54119873,423.680633545,423.875579834,424.002502441,424.227325439,424.316009521,424.418731689,424.771942139,424.91796875,425.062438965,425.406646729,425.548980713,425.728912354,425.918151855,425.999237061,426.190643311,426.315338135,426.401611328,426.665985107,426.755645752,426.882843018,427.074584961,427.183929443,427.244567871,427.501983643,427.456695557,427.641082764,427.797180176,427.784515381,427.90826416,428.111968994,428.190246582,428.356933594,428.706726074,428.817565918,428.857391357,428.96005249,429.059661865,429.462646484,429.733123779,429.963745117,430.110595703,430.124206543,430.164093018,430.314910889,430.28427124,430.150695801,430.199768066,430.164794922,430.221130371,430.310699463,430.431243896,430.427978516,430.720794678,430.943511963,431.207733154,431.342468262,431.748382568,431.940185547,431.980926514,432.145996094,432.181304932,432.004516602,431.92791748,432.070587158,432.097961426,432.235595703,432.589874268,432.344665527,432.317352295,432.296478271,432.383972168,432.370513916,432.279876709,432.19543457,432.642333984,432.665893555,432.817169189,433.006469727,432.926147461,433.114837646,433.19152832,433.130218506,433.253540039,433.506530762,"tree3","102","#1C511C"
636.0,636.0,636.114135742,636.438964844,636.773925781,637.049133301,637.29284668,637.528015137,637.524963379,637.769714355,637.713562012,637.923461914,638.13482666,638.052307129,638.131408691,638.276977539,638.456726074,638.610778809,638.852844238,638.957214355,639.176940918,639.302429199,639.421020508,639.81628418,639.960388184,640.124450684,640.444946289,640.571166992,640.733947754,640.888183594,640.939880371,641.125,641.282592773,641.314697266,641.55670166,641.633422852,641.829223633,641.985961914,642.08782959,642.103393555,642.308837891,642.269104004,642.408752441,642.571777344,642.585144043,642.717468262,642.899963379,642.913269043,643.069702148,643.375976562,643.48046875,643.524169922,643.694396973,643.815795898,644.179321289,644.489135742,644.723144531,644.869140625,644.903747559,644.923217773,645.036071777,644.90637207,644.768249512,644.803222656,644.720336914,644.808044434,644.862304688,644.99810791,645.009643555,645.349121094,645.650390625,645.933898926,646.088134766,646.396728516,646.690856934,646.729492188,646.90802002,646.915405273,646.694702148,646.533752441,646.735046387,646.760498047,646.885070801,647.191772461,647.002380371,646.965759277,646.991943359,647.057922363,647.047180176,646.993469238,646.949951172,647.280456543,647.359985352,647.556152344,647.82043457,647.695983887,647.83996582,647.907470703,647.849731445,647.988830566,648.254821777,"tree5","102","#DAF7A6"
592.0,592.0,592.091186523,592.261413574,592.574768066,592.851196289,593.038085938,593.295898438,593.344238281,593.574279785,593.653686523,593.800415039,594.043151855,594.026794434,594.066162109,594.207641602,594.534362793,594.70300293,594.922485352,595.08605957,595.253540039,595.356506348,595.399291992,595.75012207,595.863586426,595.99206543,596.299865723,596.53302002,596.634765625,596.982910156,597.15411377,597.343444824,597.594543457,597.773620605,597.868286133,597.937683105,598.176452637,598.396057129,598.628295898,598.756103516,598.922729492,598.906433105,599.10144043,599.29119873,599.335632324,599.628112793,599.899475098,600.0390625,600.124816895,600.387145996,600.535766602,600.686523438,600.75793457,600.827636719,601.211242676,601.430847168,601.7109375,601.912719727,601.992004395,602.064575195,602.334289551,602.348388672,602.362304688,602.464050293,602.499816895,602.61895752,602.740356445,602.870727539,602.924438477,641.467651367,641.704772949,641.936340332,642.036315918,642.354919434,642.649780273,642.695617676,642.911132812,642.950683594,642.830200195,642.763244629,642.891418457,642.926574707,643.080444336,643.329101562,643.172729492,643.14666748,643.116149902,643.131286621,643.064941406,642.973510742,642.955566406,643.21295166,643.270690918,643.46282959,643.631835938,643.455993652,643.702270508,643.789367676,643.775085449,643.861328125,644.11328125,"bush1","102","#97D938"
449.0,449.0,449.072143555,449.265441895,449.386077881,449.709442139,449.862579346,449.998474121,449.993927002,450.145629883,450.072692871,450.248046875,450.47442627,450.37512207,450.381561279,450.468963623,450.631896973,450.747619629,450.885620117,451.023193359,451.211578369,451.278778076,451.30947876,451.599121094,451.748260498,451.879241943,452.173034668,452.252288818,452.418487549,452.597045898,452.696380615,452.894744873,453.03527832,453.080718994,453.285461426,453.40322876,453.554473877,453.808380127,453.949279785,453.998718262,454.207214355,454.189941406,454.228515625,454.548431396,454.548095703,454.780914307,455.061889648,455.11138916,455.315368652,455.72479248,455.887756348,455.918243408,456.061950684,456.103393555,456.495941162,456.746490479,456.908233643,456.990478516,457.034484863,457.103149414,457.363647461,457.246551514,457.024871826,456.974060059,456.937835693,456.666931152,456.738922119,455.733856201,454.458496094,454.928833008,454.958892822,455.041015625,455.033111572,455.210968018,455.1690979,455.125640869,455.272186279,455.180358887,454.903930664,454.8152771,454.97442627,454.9246521,454.917205811,455.145874023,454.856445312,454.741424561,454.672271729,454.662475586,454.624176025,454.50692749,454.188171387,454.601104736,454.519073486,454.440002441,454.433990479,454.256896973,454.096557617,454.271514893,454.001159668,454.00668335,454.004272461,"lamppost1","102","#3A526C"
164.0,164.0,164.111984253,164.367034912,164.685028076,165.041213989,165.242050171,165.50201416,165.520294189,165.744812012,165.731445312,165.980865479,166.156311035,166.092636108,166.142730713,166.297821045,166.484970093,166.642410278,166.83555603,166.947280884,167.195556641,167.323791504,167.489379883,167.816543579,167.988601685,168.151092529,168.491470337,168.60093689,168.825057983,168.944625854,169.022171021,169.179016113,169.45123291,169.441757202,169.702087402,169.799163818,170.004455566,170.15032959,170.260452271,170.336074829,170.585418701,170.519042969,170.748184204,170.862426758,170.814529419,171.03553772,171.201187134,171.25012207,171.375610352,171.681259155,171.826477051,171.852493286,172.064910889,172.100601196,172.566467285,172.805435181,173.064071655,173.22454834,173.244598389,173.313735962,173.366653442,173.291168213,173.191314697,173.274169922,173.15071106,173.245330811,173.313430786,173.517120361,173.548873901,173.824829102,174.057662964,174.347763062,174.559082031,174.892883301,175.102081299,175.191604614,175.366378784,175.401885986,175.2215271,175.0519104,175.207519531,175.25617981,175.445144653,175.703170776,175.471969604,175.534805298,175.545028687,175.610992432,175.557342529,175.509933472,175.504165649,175.802154541,175.902145386,176.072921753,176.262786865,176.143295288,176.323608398,176.369857788,176.436416626,176.465744019,176.784042358,"tower","102","#B7B282"
584.0,584.0,584.089111328,584.378051758,584.682189941,584.987792969,585.218566895,585.428527832,585.427307129,585.668762207,585.667663574,585.90057373,586.136230469,586.058776855,586.114501953,586.2578125,586.40411377,586.599365234,586.791748047,586.882324219,587.145019531,587.282714844,587.35357666,587.726074219,587.871826172,587.992492676,588.355224609,588.450439453,588.648864746,588.785766602,588.880004883,589.052246094,589.210021973,589.234924316,589.478515625,589.553283691,589.749694824,589.927856445,590.036987305,590.061828613,590.272460938,590.227783203,590.364013672,590.530822754,590.524597168,590.735839844,590.869689941,590.952758789,591.077331543,591.395507812,591.537658691,591.570983887,591.724609375,591.816101074,592.197265625,592.483459473,592.731018066,592.891113281,592.91784668,592.918701172,593.027770996,592.95501709,592.836730957,592.880371094,592.82208252,592.892211914,592.969787598,593.059997559,593.077941895,593.407287598,593.677124023,593.942138672,594.099243164,594.414550781,594.690124512,594.700378418,594.903869629,594.928833008,594.721801758,594.549926758,594.754638672,594.772583008,594.906433105,595.190612793,595.009033203,595.023071289,595.02154541,595.090270996,595.052307129,594.994934082,594.921508789,595.222045898,595.298706055,595.468566895,595.707336426,595.546508789,595.76940918,595.824707031,595.824523926,595.919555664,596.155761719,"tree4","102","#25C50C"
669.0,669.0,669.141235352,669.475219727,669.77130127,670.006408691,670.227661133,670.422119141,670.391052246,670.621459961,670.588806152,670.826965332,671.026672363,670.944885254,671.01940918,671.104797363,671.289367676,671.513122559,671.722351074,671.81427002,672.050720215,672.125915527,672.18170166,672.531311035,672.681091309,672.796142578,673.095581055,673.186035156,673.325195312,673.516113281,673.591491699,673.796081543,673.921508789,673.942138672,674.128967285,674.15802002,674.31829834,674.55456543,674.643920898,674.676086426,674.889221191,674.841003418,674.946289062,675.083984375,675.098754883,675.238708496,675.372070312,675.404663086,675.577697754,675.921386719,675.957519531,676.016540527,676.105529785,676.208190918,676.667419434,676.920166016,677.13494873,677.274658203,677.237854004,677.251831055,677.366149902,677.347045898,677.171081543,677.182800293,677.119628906,677.17364502,677.241271973,677.325744629,677.293457031,677.689086914,677.912963867,678.136657715,678.301940918,678.656738281,678.903198242,678.892944336,679.044128418,679.036193848,682.651550293,682.501098633,682.733947754,682.730834961,682.872131348,683.185119629,683.001647949,682.985229492,682.98425293,683.038513184,683.013244629,682.931213379,682.856811523,683.243774414,683.293334961,683.434936523,683.665283203,683.549621582,683.760192871,683.873535156,683.749206543,683.958496094,684.166931152,"tree4","102","#25C50C"
154.0,154.0,154.11076355,154.384002686,154.707321167,155.054168701,155.255981445,155.495010376,155.504806519,155.733840942,155.734985352,155.946151733,156.122467041,156.059295654,156.139801025,156.263885498,156.455612183,156.611953735,156.823730469,156.917312622,157.163909912,157.328521729,157.420578003,157.78944397,157.946929932,158.104171753,158.472518921,158.556304932,158.747894287,158.882156372,158.953765869,159.128479004,159.353256226,159.373321533,159.63494873,159.718551636,159.898269653,160.053436279,160.177261353,160.217010498,160.436920166,160.39553833,160.580169678,160.73979187,160.698776245,160.919128418,161.083343506,161.131744385,161.242721558,161.534790039,161.69631958,161.736312866,161.903762817,161.969528198,162.406265259,162.699737549,162.940536499,163.097045898,163.103240967,163.136856079,163.236785889,163.148468018,163.04133606,163.088806152,162.977233887,163.064025879,163.131988525,163.268798828,163.308685303,163.667617798,163.90234375,164.17149353,164.361114502,164.705490112,164.954086304,165.022796631,165.189712524,165.207427979,165.048706055,164.89276123,165.056381226,165.091583252,165.21963501,165.516845703,165.311401367,165.308486938,165.319229126,165.397079468,165.359054565,165.315811157,165.28729248,165.627990723,165.727478027,165.876022339,166.082092285,165.954925537,166.135131836,166.19493103,166.201202393,166.277862549,166.573791504,"tower","102","#B7B282"
664.0,664.0,664.150939941,664.360290527,664.69317627,665.01184082,665.16986084,665.390808105,665.457763672,665.746276855,665.809326172,665.96685791,666.202026367,666.114440918,666.175842285,666.357055664,666.664428711,666.82019043,667.023925781,667.17590332,667.383239746,667.513122559,667.605651855,667.903442383,668.036437988,668.172851562,668.546203613,668.70135498,668.890930176,669.104675293,669.23236084,669.492431641,669.701538086,669.781738281,669.926147461,670.001953125,670.214172363,670.542602539,670.718261719,670.776245117,671.037597656,670.999084473,671.107849121,671.25012207,671.326782227,671.535888672,671.821105957,671.934448242,672.145507812,672.441833496,672.550842285,672.631103516,672.722900391,672.826904297,673.123413086,673.431274414,673.678161621,673.847473145,673.958374023,674.029785156,674.18536377,674.192077637,674.145446777,674.219787598,674.20098877,674.31237793,674.43762207,674.582275391,674.520690918,674.72442627,674.952392578,675.178894043,675.313049316,675.682739258,675.940429688,675.95880127,676.168762207,676.200378418,676.053710938,675.981506348,676.125915527,676.163024902,676.299560547,676.577819824,676.417480469,676.40447998,676.332519531,676.390075684,676.340026855,676.232971191,676.207641602,676.509155273,676.582824707,676.755981445,676.932434082,676.804931641,677.017822266,677.03338623,677.042175293,677.122741699,677.416625977,"bush2","102","#4E7F59"
674.0,674.0,674.140319824,674.36706543,674.71484375,675.068969727,675.183959961,675.387939453,675.479431152,675.817382812,675.848754883,675.987121582,676.218017578,676.156738281,676.186950684,676.368530273,676.703735352,676.852233887,677.06640625,677.196655273,677.442199707,677.551513672,677.632507324,677.931640625,678.08026123,678.222473145,678.672119141,678.770629883,678.944702148,679.139343262,679.27154541,679.561340332,679.728881836,679.821533203,679.98840332,680.034912109,680.287475586,680.61907959,680.747680664,680.836242676,681.041564941,681.015136719,681.139343262,681.285522461,681.393432617,681.612060547,681.882141113,681.953369141,682.166870117,682.483520508,682.623413086,682.680236816,682.764587402,682.872802734,683.143737793,683.472473145,683.815734863,683.957763672,684.016357422,684.109680176,684.278808594,684.283691406,684.240539551,684.297729492,684.315429688,684.407958984,684.577941895,684.669616699,684.626159668,684.835205078,685.023254395,685.239624023,685.352661133,685.770507812,686.018188477,686.0390625,686.248535156,686.268798828,686.077087402,686.03692627,686.177734375,686.206542969,686.322998047,686.670593262,686.496520996,686.451660156,686.383544922,686.393798828,686.392578125,686.292724609,686.238037109,686.65838623,686.661865234,686.850524902,686.987854004,686.842041016,687.087097168,687.16229248,687.104003906,687.309570312,687.596130371,"bush2","102","#4E7F59"
632.0,632.0,632.153625488,632.356018066,632.668762207,633.008972168,633.15826416,633.400756836,633.442321777,633.732788086,633.813964844,633.996765137,634.24230957,634.172180176,634.183166504,634.34161377,634.62310791,634.768493652,634.986022949,635.136901855,635.346923828,635.462585449,635.55078125,635.865661621,636.00579834,636.151306152,636.552124023,636.653503418,636.880310059,637.041931152,637.193359375,637.391784668,637.667053223,637.724365234,637.943908691,637.999633789,638.217712402,638.490112305,638.672546387,638.722351074,638.927368164,638.918701172,639.086425781,639.254150391,639.260253906,639.479614258,639.735900879,639.84387207,639.997009277,640.306640625,640.421020508,640.41809082,640.577819824,640.670471191,641.000427246,641.275817871,641.580566406,641.760559082,641.804199219,641.868103027,642.025146484,641.973083496,641.916687012,641.976074219,641.966125488,642.079589844,642.131591797,642.262023926,642.213195801,642.413879395,642.67175293,642.910400391,643.038696289,643.339477539,643.641601562,643.690185547,643.883972168,643.928100586,643.767700195,643.665161133,643.818908691,643.876586914,643.991699219,644.218994141,644.058776855,644.053833008,643.996032715,644.054626465,644.010131836,643.893066406,643.877075195,644.151123047,644.184020996,644.341918945,644.548217773,644.399108887,644.628417969,644.708007812,644.732116699,644.832092285,645.073669434,"tree1","102","#40BF0C"
316.0,316.0,316.092346191,316.25402832,316.496337891,316.818054199,316.988189697,317.199249268,317.213806152,317.419067383,317.440917969,317.711029053,317.887420654,317.810699463,317.824645996,317.949310303,318.152008057,318.279205322,318.472412109,318.636566162,318.820343018,318.919677734,318.983520508,319.20123291,319.344390869,319.501098633,319.871948242,319.948822021,320.136566162,320.252563477,320.392272949,320.629882812,320.830322266,320.862854004,321.028198242,321.102355957,321.310028076,321.528411865,321.658691406,321.721252441,321.91796875,321.847686768,322.045135498,322.169281006,322.167602539,322.382537842,322.570465088,322.707427979,322.843505859,323.070159912,323.189788818,323.14276123,323.291900635,323.302978516,323.735351562,323.938049316,324.167114258,324.307189941,324.351959229,324.470581055,324.644287109,324.606140137,324.553131104,324.632568359,324.603942871,324.731719971,324.787353516,324.93069458,324.854034424,324.910095215,325.084228516,325.29800415,325.401855469,325.725494385,325.946716309,325.945892334,326.131500244,326.173919678,326.021331787,325.906066895,326.033416748,326.078704834,326.233398438,326.466247559,326.258758545,326.249938965,326.206329346,326.197753906,326.123748779,326.031494141,326.010620117,326.220245361,326.250915527,326.407958984,326.604827881,326.419525146,326.626586914,326.668762207,326.672485352,326.739318848,326.968292236,"window2","102","#580F6E"
442.0,442.0,442.120666504,442.349151611,442.633575439,443.137298584,443.411956787,443.594207764,443.650146484,443.91595459,443.866638184,444.10333252,444.256469727,444.213256836,444.173858643,444.42791748,444.577636719,444.714477539,444.885345459,445.02166748,445.225311279,445.326843262,445.439147949,445.728637695,445.869232178,446.058746338,446.366638184,446.496826172,446.711669922,446.928039551,447.00567627,447.174804688,447.283416748,447.436035156,447.644317627,447.826080322,447.842498779,448.241973877,448.224884033,448.405029297,448.609680176,448.517913818,448.824707031,448.947052002,448.967376709,449.170410156,449.358764648,449.317993164,449.634674072,449.934356689,449.967926025,449.98840332,450.051879883,450.198974609,450.711730957,450.918304443,451.31137085,451.196258545,451.29989624,451.510681152,451.663391113,451.73223877,451.671020508,451.824279785,451.68270874,451.777404785,451.861907959,451.958312988,451.854370117,452.009033203,452.149993896,452.468658447,452.586364746,452.927307129,453.122131348,453.128723145,453.416564941,453.470397949,453.271850586,453.098724365,453.284698486,453.382995605,453.605560303,453.819976807,453.678253174,453.657958984,453.660308838,453.771636963,453.671386719,453.444946289,453.451324463,453.727996826,453.743225098,453.897064209,454.019195557,454.011291504,454.17880249,454.151489258,454.185119629,454.263122559,454.599517822,"tree1","102","#40BF0C"
